flight,dep_time,dep_delay
711,2022,84
2065,2024,-1
318,2024,144
1049,2027,18
1712,2027,27
5274,2028,103
442,2028,-7
4321,2029,23
3134,2029,120
1224,2031,13
1039,2035,0
3395,2036,1
4536,2037,-3
1205,2037,-2
4348,2040,15
4543,2040,33
5038,2043,48
354,2044,14
985,2044,-6
624,2047,-3
2520,2047,17
2164,2051,-9
1193,2051,101
2680,2051,-15
523,2052,12
1416,2054,-5
775,2054,-6
347,2054,-5
427,2055,-5
1066,2056,-3
3555,2057,97
3384,2100,0
4885,2104,-6
4033,2106,26
4368,2107,8
3603,2107,-3
4397,2108,12
5714,2108,88
371,2109,24
2197,2111,11
1247,2115,15
389,2116,166
4085,2117,54
475,2121,15
4509,2124,-6
1677,2125,19
97,2125,-5
5815,2128,28
471,2128,15
527,2128,-1
702,2132,-7
4672,2133,34
3833,2135,6
3621,2137,-3
153,2137,79
1295,2139,54
5048,2152,55
5209,2152,82
3842,2156,-3
3660,2156,16
3525,2159,0
1371,2206,36
3317,2207,67
1183,2207,17
499,2207,67
3374,2216,156
5311,2222,23
2142,2222,172
4682,2228,64
5811,2230,80
5904,2231,21
108,2234,-11
234,2238,-7
486,2238,-7
185,2244,64
1615,2245,46
2002,2247,-3
5268,2249,259
718,2249,-6
523,2257,61
382,2329,179
839,2352,-7
1503,2353,-6
3825,NA,NA
3848,NA,NA
4141,NA,NA
4144,NA,NA
4181,NA,NA
4201,NA,NA
4202,NA,NA
4372,NA,NA
4297,NA,NA
4411,NA,NA
4695,NA,NA
4696,NA,NA
5181,NA,NA
5273,NA,NA
5283,NA,NA
5370,NA,NA
5373,NA,NA
5378,NA,NA
5713,NA,NA
3807,NA,NA
3411,NA,NA
3419,NA,NA
3573,NA,NA
252,NA,NA
2146,NA,NA
2150,NA,NA
2154,NA,NA
2179,NA,NA
604,NA,NA
117,NA,NA
3291,NA,NA
169,NA,NA
413,NA,NA
415,NA,NA
3814,NA,NA
16,NA,NA
3616,NA,NA
1895,453,-7
598,517,2
2243,538,-7
1714,544,-1
731,549,-11
5716,551,-9
795,554,-6
1198,555,-6
303,556,-4
605,556,-4
5661,557,-3
583,557,-3
1919,557,-13
698,558,-2
1175,558,-2
563,558,-2
4044,600,0
6177,604,-6
1103,605,-5
883,606,-9
1403,606,6
1899,612,-3
4471,615,-5
1205,619,-10
2180,620,-5
1099,621,-9
16,621,-4
4393,622,-7
495,622,-8
797,623,-7
601,623,12
654,624,24
1946,625,-5
303,625,-5
575,625,-5
2085,627,-3
905,627,-3
929,628,-4
479,628,-2
371,629,29
525,629,-6
1144,630,1
494,631,1
4348,635,6
1843,637,-3
2158,639,-1
421,644,-1
675,645,0
345,646,46
430,649,-11
1263,650,-5
318,650,0
3829,651,-8
265,653,-6
1547,653,-7
315,653,-2
540,654,-5
23,654,-6
3,654,-6
482,655,-4
4111,656,-3
2702,657,-4
4122,659,0
331,659,-1
1415,659,-5
120,659,-1
2285,703,-2
2418,703,-2
2493,705,-5
2003,706,-4
305,711,1
15,713,-7
1345,718,8
1456,719,-2
677,719,-6
831,724,-6
1439,724,-1
885,726,-10
1289,729,-1
461,729,0
2279,732,-3
183,733,-2
1600,733,-2
163,738,-8
3847,741,3
3496,741,-4
657,742,12
807,742,-3
1717,744,-1
279,745,-5
561,746,-14
3370,748,-7
3842,750,-9
1135,750,0
3363,751,-4
59,751,-4
449,752,-8
936,752,-8
1273,752,-3
4548,755,-5
3507,755,-5
307,755,-4
1511,755,-5
1733,756,0
33,756,-4
2047,758,-1
1216,759,12
1111,759,-6
1307,759,5
785,800,-4
1506,800,20
245,801,0
1152,801,2
2431,801,1
3538,802,-8
1271,804,-1
3611,807,8
3317,807,-8
3531,808,-7
210,809,-6
1783,809,-2
1879,809,-6
2870,811,-4
1167,813,3
1429,813,-2
281,814,-1
446,816,-4
84,817,-8
409,818,-2
2119,818,-12
752,820,-5
3478,821,-4
3868,821,-9
4866,823,23
397,823,-2
478,823,-2
3492,823,-9
281,824,-6
443,824,-6
2280,825,-11
1157,825,-5
3521,826,-4
3353,826,26
2267,827,-3
219,827,-2
3407,828,-7
5813,830,-5
3419,833,-2
208,833,-3
4240,835,0
1959,835,35
2071,836,-7
1357,836,16
4326,837,-5
1025,838,-4
795,840,-5
3841,841,-4
4510,843,4
2445,847,-3
183,848,78
1682,849,-2
208,851,-9
1121,852,-7
11,852,82
544,853,-7
422,853,-7
586,854,-6
301,854,-1
353,855,-5
2173,855,-5
1701,855,-5
269,855,-5
27,856,-4
313,856,-4
1747,856,-4
1262,857,-3
502,858,-2
181,901,-4
653,903,-5
1581,905,-4
1,906,-4
1634,906,-4
997,907,-3
5222,911,-4
1499,913,-2
199,920,-10
3565,922,12
4380,924,25
5475,924,-6
5370,925,-10
2395,925,-7
1223,927,-2
1752,928,-7
1519,929,-2
3611,930,-5
497,930,6
116,932,-4
407,933,18
874,934,-1
5373,935,-10
317,935,-5
1885,935,-5
3675,939,-6
483,943,-6
4246,944,129
251,945,0
5463,946,-4
1109,946,-4
2457,949,-11
1689,949,-1
51,950,-10
5,951,-2
1030,952,-7
271,952,22
954,953,-7
5711,954,-5
2142,954,-6
523,955,-5
1160,955,-5
4255,956,-8
5736,958,-2
1651,958,-6
1808,959,-6
411,959,-1
2067,1011,-4
1984,1016,-7
4412,1017,-3
4495,1018,-6
604,1018,3
4187,1021,2
925,1021,-9
518,1021,-4
19,1022,-8
179,1023,-7
1131,1023,-2
1,1023,2
570,1023,-7
1529,1023,-2
403,1024,54
4572,1025,-4
642,1025,-4
1030,1028,-1
4632,1029,-6
187,1029,-1
679,1030,0
23,1034,4
1711,1037,2
3828,1039,0
1275,1040,-15
6181,1042,11
1263,1043,-2
971,1043,-16
3466,1051,-9
2177,1052,-8
1647,1054,-6
2452,1054,-6
2098,1055,-5
5174,1056,-4
405,1057,-8
695,1057,-8
5208,1058,-7
3230,1100,-5
1875,1104,-6
1599,1107,-3
905,1110,-5
4679,1113,-9
703,1122,-3
3296,1122,-3
1892,1124,-6
5211,1125,-5
3461,1125,-10
5306,1130,-5
3807,1130,-10
2219,1130,-5
5309,1136,6
325,1140,65
5273,1142,27
680,1142,10
1180,1142,-7
1623,1142,-3
1174,1144,-1
2146,1145,-15
3616,1147,-3
2451,1147,-13
1972,1148,-12
1256,1149,-11
3572,1150,-5
323,1150,-1
5951,1152,-7
3386,1153,-6
404,1153,-3
423,1153,-7
2380,1154,-6
998,1155,-5
3,1155,-5
1129,1156,-4
5675,1157,-10
316,1157,-3
1947,1158,-2
4567,1200,-6
1711,1200,0
2965,1200,0
2602,1205,85
1685,1205,-1
3361,1212,-8
1605,1212,6
1845,1213,-2
329,1219,-1
4434,1220,-4
1143,1220,5
300,1226,1
1386,1228,-1
4133,1231,0
4649,1232,-3
5067,1232,-8
3670,1235,40
383,1235,-6
1318,1239,-6
3493,1240,90
1131,1240,-8
1120,1242,47
1697,1243,-2
178,1244,-6
1358,1245,60
3388,1246,-9
1421,1248,-1
1863,1250,-9
2181,1250,-10
5378,1252,-8
687,1253,-7
1798,1253,-7
1663,1254,9
760,1255,-5
781,1256,-3
1705,1257,-3
1830,1258,-7
3813,1300,-11
1622,1301,1
348,1302,-8
1641,1304,-6
501,1304,-11
3305,1305,-10
3340,1307,-8
424,1309,-2
15,1314,4
802,1314,-1
505,1319,6
1172,1323,-2
2006,1324,4
1269,1325,-4
2043,1325,-5
308,1327,2
431,1328,-2
4417,1329,-1
6054,1332,-3
1515,1333,35
500,1335,-5
4687,1336,-4
1401,1336,7
4395,1338,-4
1802,1340,-3
1779,1340,0
1073,1342,-3
117,1344,-1
3567,1345,-15
394,1349,-4
1199,1349,23
1703,1350,-9
1151,1350,-10
686,1351,-4
118,1352,-8
2247,1352,-8
1639,1353,38
213,1353,-6
927,1401,1
1373,1403,-7
5712,1407,-1
1170,1408,-7
561,1412,-7
4171,1418,-7
337,1418,-2
1232,1420,0
4148,1421,-9
1493,1421,-4
301,1424,-5
3426,1425,-5
257,1426,-4
3588,1427,12
3669,1427,-3
286,1427,-9
477,1428,-2
217,1429,-7
1819,1431,-4
5956,1433,3
127,1435,125
575,1436,-4
1171,1440,-5
1958,1443,-7
325,1443,-3
3393,1444,-2
320,1444,19
395,1446,-4
4144,1447,-6
1107,1448,7
2152,1448,-12
2815,1449,-6
1744,1449,-6
703,1450,-5
1164,1450,-5
4120,1451,-5
3359,1452,-3
3391,1453,-12
3231,1454,-1
2297,1454,-6
2347,1454,-5
1839,1454,-6
343,1455,-5
3846,1455,-1
2285,1455,-5
500,1455,-4
4181,1456,-9
1834,1456,-4
161,1456,-4
3326,1457,2
483,1501,92
511,1501,-9
2181,1501,-4
145,1505,0
3202,1506,-4
95,1506,-4
341,1508,-7
4662,1510,0
3663,1510,0
3595,1515,16
1600,1519,-2
573,1519,-10
567,1519,20
1618,1520,10
1695,1521,1
3416,1523,-12
3128,1523,-2
527,1524,-1
2889,1526,-9
83,1527,-3
1942,1527,-3
841,1528,-2
745,1529,-1
85,1529,-1
3049,1531,1
3812,1532,2
133,1533,3
1729,1534,-1
685,1535,-5
2088,1536,-8
4249,1537,-7
3817,1540,-5
256,1541,-4
843,1541,-4
31,1541,-7
689,1542,-3
3155,1544,-6
3459,1545,0
3075,1548,-7
305,1550,-10
1117,1551,-9
2280,1553,-7
1593,1554,-5
3347,1554,-6
2793,1556,-4
635,1556,-3
1105,1556,-3
847,1556,-4
1706,1556,1
1156,1557,-3
3523,1558,-2
1982,1559,-1
5615,1603,-15
2488,1603,-7
1299,1604,-1
5207,1605,-5
3070,1605,70
65,1610,-5
1902,1610,-5
2459,1610,10
5293,1612,4
1410,1612,-8
283,1612,-1
753,1614,3
4087,1615,46
516,1617,-13
1373,1617,-8
2443,1618,-2
172,1619,-1
1935,1620,0
215,1622,-3
181,1622,-8
3509,1623,3
2231,1623,-2
2302,1624,-6
1394,1625,-4
629,1627,-3
2949,1628,-7
3298,1630,0
27,1630,0
2471,1631,-6
3825,1632,0
1178,1633,4
4175,1634,-4
3216,1637,-8
252,1637,2
1161,1638,9
3540,1641,41
89,1641,-9
423,1642,7
5680,1643,-2
617,1643,0
4201,1645,-3
918,1645,-5
3448,1647,-3
2580,1648,-18
1854,1648,-7
3516,1650,40
708,1652,-7
4294,1653,-2
3556,1654,-6
1585,1655,-5
141,1657,27
894,1658,-6
45,1658,-2
199,1658,-2
1734,1658,-2
211,1659,-1
345,1700,-15
1554,1701,11
1119,1701,-7
512,1703,-1
706,1704,5
375,1705,68
587,1705,16
3365,1713,3
387,1713,-2
3301,1714,-11
551,1715,0
291,1715,-5
4537,1716,-4
415,1718,-3
1185,1720,-10
543,1721,-9
1712,1723,1
687,1723,-7
359,1724,-6
623,1725,-7
1365,1728,46
3310,1729,-7
1725,1729,4
1064,1730,-4
2351,1730,-5
1626,1737,8
135,1737,-3
1284,1740,5
67,1740,0
1635,1744,21
4382,1748,6
299,1749,-10
1109,1751,22
1185,1751,-4
61,1752,-8
535,1755,-4
3674,1756,-4
5514,1757,-8
5461,1800,-10
247,1800,1
244,1802,-1
3297,1803,120
926,1805,0
2019,1808,-7
1611,1811,-4
4245,1812,-8
837,1813,44
1639,1815,-10
1053,1818,-6
3542,1818,-2
3486,1819,-11
3044,1821,-8
669,1822,-8
1751,1825,-4
183,1825,-5
3134,1826,-3
201,1826,-4
442,1827,-3
425,1828,-2
1576,1828,-7
1075,1829,-1
5,1829,-6
3325,1832,-2
2002,1832,2
2202,1833,-4
2391,1833,-2
3320,1835,-10
288,1836,1
4131,1837,-3
327,1842,-3
263,1844,-5
2097,1845,-10
119,1845,-5
359,1845,-10
435,1845,-5
3591,1846,-14
245,1854,-6
711,1856,-2
3330,1904,4
2159,1905,-5
4191,1906,6
21,1907,-3
2454,1907,2
1729,1910,0
83,1912,52
645,1914,15
3304,1921,-4
2307,1921,-4
71,1922,2
3771,1922,-8
577,1923,-1
235,1926,-4
795,1926,-4
3827,1927,-11
1271,1928,-2
3374,1930,-10
237,1931,-4
1416,1932,0
803,1933,3
4532,1935,-5
5714,1943,3
1526,1944,28
1047,1952,32
65,1953,-7
225,1954,24
1201,1955,-8
3470,1957,22
1022,2001,-4
418,2004,-6
1482,2010,10
153,2010,-8
3535,2015,0
883,2015,14
3885,2017,-1
258,2021,-9
2065,2021,-4
2314,2023,-2
915,2024,5
1205,2031,-8
87,2032,92
3395,2034,-1
4536,2038,-7
523,2038,-2
1295,2046,1
4212,2049,-4
3505,2049,-1
499,2050,-10
5811,2101,-9
1692,2104,4
1218,2111,-5
1371,2117,-13
3809,2125,-4
702,2125,-14
97,2125,-5
3621,2134,-6
185,2139,-1
527,2144,15
1183,2146,-4
1066,2154,-3
5904,2157,-2
413,2217,322
108,2233,-12
486,2236,-9
1816,2244,-6
234,2245,0
2002,2245,-5
718,2247,-8
745,2346,-13
839,2351,-8
1503,2358,-1
509,NA,NA
3052,NA,NA
1479,NA,NA
161,NA,NA
165,NA,NA
399,NA,NA
411,NA,NA
322,519,-1
2243,538,-7
303,553,-7
1403,553,-7
279,554,-6
371,554,-6
583,554,-6
5747,555,-5
5716,555,-5
1739,555,-5
1377,555,-5
1175,556,-4
1955,556,-4
601,601,-10
2042,603,798
1103,604,-6
6177,605,-5
400,611,-4
1989,614,-1
479,621,-9
2085,624,-6
1205,624,-5
2180,624,-1
4274,625,0
303,625,-5
1099,625,-5
495,626,-4
525,627,-8
3550,628,-2
929,628,-4
538,629,0
1946,629,-1
1144,630,1
905,630,0
421,632,3
675,633,-12
4166,636,-4
1177,637,6
318,642,-8
23,645,-15
331,650,-10
1299,650,-3
1439,650,0
1263,653,-2
3,653,-7
315,653,-2
472,653,-7
2702,655,-6
2285,655,-5
1415,656,-4
1879,656,-4
1547,657,-3
399,657,-3
1107,702,-3
1345,702,-8
305,703,-7
2493,706,-4
260,708,-7
424,709,-6
4122,710,11
1975,714,-6
4315,716,-3
497,716,-7
915,716,-4
4111,722,-3
831,722,-3
1444,723,-2
1381,723,-7
1736,724,-6
11,724,-6
2279,725,-10
443,726,-3
1289,726,-4
461,726,-3
20,728,-2
163,731,-9
885,734,-2
2916,735,-5
183,738,-7
677,740,15
1216,742,-5
59,743,-2
1717,743,-2
807,743,-2
866,744,-7
3810,746,-5
1455,746,-5
450,747,-4
1273,748,-7
3052,749,-1
3363,750,-5
561,750,-10
1733,751,-5
2939,751,-4
307,751,-8
1307,752,-2
398,752,-3
5675,753,-2
449,753,-7
1111,753,-6
1511,753,-7
3370,754,-1
936,754,-6
1072,755,1
2047,755,-5
4246,757,8
1492,758,-2
1959,758,-2
2190,758,-2
316,800,0
398,801,-3
2919,801,-4
3272,802,-8
2457,803,-7
2946,804,-11
3489,804,-5
783,804,4
1154,805,-2
1783,806,-5
857,807,-3
820,809,40
914,811,-4
281,812,-3
1429,814,-1
1109,817,7
4422,818,-5
84,818,-7
2053,821,-4
2119,822,-8
3478,823,-6
397,823,-2
4364,824,-6
4388,824,-5
2926,824,-6
1271,824,17
2395,824,19
2901,825,-5
2912,825,-5
2959,825,-4
2267,825,-4
328,825,-5
1626,826,-4
219,826,-3
2280,826,-10
1668,827,-3
1743,827,-3
4230,829,-13
1357,829,9
994,830,-10
1182,830,0
4625,834,-3
4638,834,-6
5666,834,-6
4711,834,-5
509,834,4
4420,836,42
1025,837,-5
343,838,18
795,839,-6
5317,840,-5
3419,841,-4
1643,841,-4
1457,843,-2
15,844,-4
208,845,-15
3531,848,8
301,850,-5
447,851,11
673,851,-9
1121,852,-7
189,852,-8
27,853,-7
586,853,-7
1701,854,-6
394,855,-5
422,855,-5
2173,856,-4
5133,857,-9
1747,857,-3
275,858,-7
1581,858,-2
181,859,-6
970,900,-10
1120,901,1
997,902,3
1634,902,-8
313,904,-6
1711,905,-2
1,905,-5
653,908,0
3806,909,-1
1499,910,-5
1885,910,-5
874,911,-4
271,914,-16
4087,915,-4
4935,916,31
223,916,-5
3085,917,-8
3579,919,-11
456,921,-8
3565,924,-5
5959,925,-13
1761,926,-4
199,926,-4
4140,927,-2
1030,927,27
403,927,-3
116,928,-8
1223,929,0
1143,931,5
876,933,-2
5242,935,15
317,935,-5
4148,937,-5
251,938,-7
407,941,26
1462,943,1
218,943,-7
160,944,-6
5,945,-8
5711,948,-11
1030,948,-11
5736,949,-11
483,950,1
51,951,-9
1847,951,-9
1160,953,3
276,955,0
4255,956,-4
5443,957,12
411,957,-3
2017,959,-1
2319,959,-6
469,959,-1
654,1000,0
1735,1002,-4
3675,1003,-7
3644,1003,-7
1480,1004,4
4412,1007,-13
3611,1008,-7
604,1008,-7
1,1013,-8
518,1017,-8
1745,1018,-5
255,1020,-9
1131,1020,-5
325,1022,-7
4187,1024,-3
4632,1024,-6
642,1024,-1
925,1024,-6
679,1025,-5
2343,1025,-5
1529,1026,-4
179,1027,-3
3374,1028,43
19,1029,-1
1090,1032,3
4495,1038,11
1110,1041,-2
187,1042,2
3828,1045,-5
5309,1048,-8
3281,1050,-9
5346,1051,-6
3689,1051,1
2177,1051,-9
23,1051,6
971,1053,-6
2506,1053,-7
5417,1054,-6
695,1054,-6
798,1055,-5
1479,1055,-5
1275,1055,-5
1869,1058,-2
5392,1059,-1
1647,1059,-1
1250,1102,-3
409,1104,164
1599,1104,-6
3230,1106,1
2098,1107,-8
3673,1108,-7
3466,1109,-6
4679,1110,-7
703,1111,-4
1010,1112,-1
33,1115,195
5373,1124,-4
2021,1124,-6
327,1124,-1
2219,1125,-5
4445,1129,-1
1875,1129,-6
698,1131,-4
5333,1138,-7
1442,1139,-6
3807,1140,-6
1692,1143,-1
323,1143,-8
172,1143,-2
1623,1145,0
998,1151,-9
1256,1151,-8
2146,1152,-8
3,1152,-8
1711,1153,-7
3386,1154,-5
3572,1154,-5
2380,1154,-6
598,1155,-4
316,1155,-5
1947,1155,-5
63,1156,5
766,1156,-4
1129,1156,-2
1973,1157,-3
1289,1158,3
423,1158,-2
3404,1201,-4
4188,1203,4
4567,1203,-3
1785,1203,-2
1496,1204,-2
3508,1205,0
483,1205,0
4866,1206,4
3461,1207,-3
1685,1207,-8
3670,1210,-5
1143,1213,-2
3361,1214,-6
3616,1214,-6
4640,1218,-8
127,1222,-8
252,1223,-3
1386,1223,-6
329,1224,-6
3848,1225,-4
578,1226,-4
3566,1227,37
2639,1228,-2
1280,1232,3
300,1232,-8
4335,1233,-6
1318,1234,-11
4099,1237,103
2902,1240,40
3996,1240,-5
178,1244,-6
144,1244,-6
3629,1245,1
3305,1245,30
1178,1246,-5
1131,1246,0
383,1247,6
1375,1247,-3
1401,1248,0
1697,1249,4
3818,1250,-10
3388,1251,-9
1583,1251,3
781,1254,-6
1145,1255,-5
2043,1255,-5
2181,1256,-4
432,1256,-4
6054,1257,-3
3805,1300,-10
1641,1300,-5
482,1300,-5
1639,1300,-15
3817,1305,-6
411,1307,7
4092,1308,-6
3795,1308,-7
2868,1308,-7
1752,1309,-6
15,1310,0
165,1312,12
802,1313,-2
5207,1314,15
1734,1314,14
505,1314,1
1843,1317,18
308,1317,-8
5437,1320,-6
5378,1321,22
2402,1321,-4
331,1322,-8
1401,1324,-5
5299,1326,-2
537,1326,-3
431,1326,-4
1054,1328,2
4687,1333,-10
5023,1333,4
1779,1334,-6
4395,1337,-7
3305,1338,-7
1802,1339,-4
643,1340,-3
117,1340,-5
1073,1340,-5
1775,1343,-8
3567,1348,-7
431,1348,-7
1835,1349,9
4193,1352,-3
3493,1352,-3
686,1352,-3
1151,1352,-8
2150,1353,-7
2247,1353,-6
1509,1354,-5
3,1354,-1
2183,1355,-5
927,1355,-5
1663,1357,5
4171,1401,2
213,1403,4
1170,1406,-9
337,1409,-11
5712,1410,2
1232,1415,0
673,1415,0
561,1416,-3
1373,1417,7
3669,1418,-7
681,1419,79
1070,1420,-5
4100,1421,26
1605,1423,-6
4483,1424,-6
1819,1424,-5
1902,1425,-4
4141,1426,-4
5391,1429,-6
301,1429,0
460,1430,-6
286,1430,-6
5713,1431,1
118,1431,31
581,1434,-4
477,1434,-6
4695,1435,2
456,1436,81
575,1436,-4
841,1439,-8
1231,1439,-1
2918,1440,-5
325,1440,-6
4596,1443,-2
2907,1444,-6
3070,1445,-10
527,1445,20
1171,1445,0
4133,1446,-10
1744,1447,0
3588,1448,-2
1107,1448,3
703,1448,-7
3359,1449,-6
799,1449,-1
1995,1449,-1
2940,1450,0
4572,1451,-8
685,1451,-9
721,1451,-9
2297,1451,-9
2913,1452,-7
4212,1454,-1
5580,1454,-6
479,1454,-1
2185,1454,-6
2285,1454,-6
1935,1454,-6
365,1455,22
1164,1455,0
3391,1456,-9
635,1457,-3
1773,1457,-2
2815,1458,3
258,1458,8
745,1458,-6
1155,1458,-7
419,1500,0
4144,1501,-4
2181,1501,-4
145,1502,-3
2903,1504,14
320,1506,-9
1,1506,11
1483,1507,-3
3231,1508,13
95,1508,-2
4326,1511,1
3202,1513,3
1982,1513,-7
4377,1514,9
341,1518,-2
350,1520,5
133,1523,-7
85,1523,-7
4576,1524,-5
83,1525,-5
4181,1526,33
573,1526,-3
1942,1526,-4
4580,1527,-2
257,1527,-3
404,1527,7
1729,1527,-8
417,1529,-1
5455,1530,1
494,1530,-7
2900,1531,-9
4502,1536,8
1246,1538,10
3663,1542,32
1705,1543,-3
1098,1545,0
1638,1546,17
3778,1546,1
3199,1547,-8
1767,1547,3
2154,1547,-13
4667,1548,19
5091,1550,-5
1205,1550,81
2922,1551,-9
1156,1551,-9
2187,1552,-8
421,1552,2
3357,1553,-7
1105,1553,-6
256,1554,9
269,1555,-5
636,1555,-1
3488,1555,8
1117,1555,-5
467,1555,-2
375,1556,-1
2927,1556,6
847,1556,-4
3825,1557,17
2917,1557,-3
305,1557,-3
6181,1558,68
2459,1558,-2
409,1558,-2
2793,1559,-1
3416,1601,11
2280,1601,11
1245,1602,3
343,1602,-3
753,1608,-3
2231,1608,-2
3849,1610,-3
287,1610,11
843,1610,-5
1600,1612,52
1410,1612,-8
3075,1613,18
3357,1613,-2
1619,1614,-6
172,1615,-5
5601,1616,-5
3622,1616,-9
4684,1617,-2
65,1619,4
2904,1622,-3
2943,1623,-2
1554,1625,-4
516,1625,-5
283,1625,-4
181,1627,-3
2302,1627,-3
2949,1628,-7
485,1628,3
423,1629,-6
1394,1629,-1
27,1629,-1
5293,1633,-2
1161,1634,5
3813,1637,-3
4175,1638,0
89,1639,-11
1695,1640,11
884,1640,-5
477,1641,-4
3771,1644,9
4201,1645,-5
2910,1645,-5
1373,1645,15
356,1645,-5
4294,1646,-1
918,1646,-4
2223,1647,-8
2936,1648,118
1289,1648,18
3932,1650,-10
3411,1651,-4
246,1651,-8
1171,1652,-8
501,1653,-7
199,1653,-7
1104,1653,8
769,1654,-6
211,1654,-6
1585,1655,-5
413,1656,1
706,1657,-3
2960,1657,-3
221,1658,-2
45,1659,-1
167,1659,0
1119,1703,-5
4705,1706,7
3365,1706,-4
708,1706,7
894,1707,3
345,1708,-7
617,1709,9
1048,1709,9
2189,1709,9
2488,1710,-5
327,1713,-2
415,1719,-2
3216,1720,35
327,1720,-10
3556,1721,1
4202,1722,-4
488,1722,2
291,1722,2
1022,1723,-1
1185,1723,-7
4195,1725,-4
312,1725,-5
1635,1725,2
509,1725,20
359,1725,-5
1519,1725,0
193,1725,-4
3819,1726,-3
3069,1726,1
376,1727,21
687,1727,-3
2934,1728,-7
1109,1730,1
1518,1730,31
2351,1731,-4
2347,1732,153
1407,1733,-7
629,1734,64
169,1734,9
135,1736,-4
67,1742,2
3713,1743,-12
837,1745,16
1078,1745,20
2580,1745,39
3843,1748,8
2158,1748,-12
1185,1749,-6
1158,1750,55
2147,1752,-8
3301,1753,-2
4113,1754,44
691,1754,-6
2370,1754,-3
2191,1756,-4
5451,1759,-1
587,1800,0
353,1800,-5
299,1800,1
195,1801,-4
3526,1802,-8
1629,1802,3
1611,1805,-10
926,1805,5
1139,1806,1
1013,1807,-3
1075,1809,-6
2019,1809,-1
4349,1809,-6
5298,1810,45
426,1811,-4
2915,1815,0
442,1816,-4
2331,1817,-3
183,1820,-10
1221,1821,16
4382,1822,40
5,1822,-3
3486,1823,-7
1064,1823,23
201,1823,-7
2954,1825,-5
87,1825,-5
4411,1826,69
415,1826,-4
1053,1827,-2
669,1827,-3
1531,1827,-3
413,1827,-3
400,1829,60
2923,1829,-5
434,1830,0
288,1832,12
425,1832,2
2202,1832,-5
5274,1837,-3
4131,1838,-2
2908,1839,-6
1734,1839,99
263,1840,-9
5268,1843,14
2391,1844,-1
3591,1846,-14
1751,1846,17
119,1846,-4
1854,1846,-4
4662,1848,113
947,1849,-11
543,1850,-5
418,1851,22
2039,1852,-3
359,1852,-3
1715,1852,-8
177,1853,8
3992,1853,-7
693,1854,-6
3134,1855,26
2928,1855,-5
2193,1856,-4
1473,1856,-9
245,1856,-5
3674,1857,7
711,1857,-1
1528,1858,-2
2139,1858,18
1576,1858,-2
5383,1900,0
237,1900,0
1128,1900,1
3445,1900,0
389,1901,22
29,1901,11
1691,1905,0
2159,1905,-5
3513,1906,21
1526,1909,1
2937,1911,2
21,1912,2
4380,1916,95
71,1917,-3
4278,1922,22
2142,1923,-7
3349,1924,-6
1271,1924,-6
1768,1924,-6
466,1925,9
2931,1925,5
235,1925,-4
5769,1926,-4
161,1926,-6
3264,1927,16
1091,1927,-3
347,1928,3
435,1929,-1
5287,1930,-5
2909,1930,-5
1435,1930,-5
225,1931,1
1321,1931,106
4361,1932,0
2911,1932,-3
1485,1932,2
535,1933,94
5714,1935,-3
3573,1935,-15
2437,1935,0
3374,1936,-4
1429,1936,1
363,1936,-4
2951,1938,-7
302,1939,-6
1466,1941,11
4370,1943,6
3044,1944,74
1346,1945,10
2162,1946,-14
5038,1947,-8
2925,1948,28
803,1948,16
2131,1948,-7
2950,1950,-10
208,1951,21
883,1952,-9
152,1954,34
2195,1956,-4
4321,1957,-6
2065,1957,-3
695,2000,0
65,2000,0
415,2000,0
1224,2003,2
4312,2004,-9
2454,2004,8
1651,2005,5
418,2005,-5
5956,2007,-8
1729,2007,38
3662,2010,20
1049,2010,1
4106,2011,-5
915,2012,-7
427,2012,-3
3535,2013,-2
1147,2014,14
4191,2015,68
153,2015,-3
771,2017,-8
4333,2021,2
2314,2022,-3
352,2023,23
1464,2023,2
3604,2026,21
1680,2027,-1
1201,2027,24
4033,2030,-10
207,2031,2
1071,2031,6
2914,2031,-4
371,2032,-13
3494,2033,3
1159,2035,2
6073,2036,26
168,2036,1
5237,2038,-7
4085,2040,0
523,2040,0
4543,2041,27
1205,2041,2
1295,2043,-2
3384,2045,-15
985,2046,-4
2164,2048,-12
499,2048,-12
2197,2050,-10
4397,2053,-6
1066,2054,-5
4536,2055,1
775,2055,-5
3317,2056,-4
4368,2057,-12
1416,2057,-1
1247,2057,-3
4224,2058,88
5815,2058,-2
1677,2059,-7
5048,2100,0
3603,2100,-10
4885,2101,-9
475,2103,4
5811,2108,-2
2680,2109,3
4672,2110,10
371,2114,16
4348,2116,42
1371,2119,-11
4583,2120,-9
3833,2125,-4
97,2128,-2
527,2129,0
3621,2132,-8
702,2135,-4
4682,2143,-2
5311,2146,-13
4186,2147,18
1183,2148,-2
3842,2155,-4
3660,2155,15
3525,2157,-2
185,2159,19
523,2232,38
108,2239,-6
486,2241,-4
2002,2243,-7
234,2243,-2
1816,2247,-3
718,2249,-6
5904,2259,60
745,2347,-12
839,2352,-7
1503,2358,-1
3340,NA,NA
2179,NA,NA
1816,11,81
1895,454,-6
252,513,-4
2243,541,-4
1714,544,-1
2134,551,-9
371,552,-8
2167,553,-7
583,553,-7
1198,554,-6
1909,554,-6
1403,554,-6
407,555,-5
731,556,-4
5747,557,-3
303,557,-3
1175,557,-3
4533,558,-2
605,558,-2
301,559,-1
1377,559,-1
